"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle","TemporalBaseline","PerpendicularBaseline","relativeBurstID","absoluteBurstID","fullBurstID","burstIndex","azimuthTime","azimuthAnxTime","samplesPerBurst","subswath" 
"OPERA_L2_RTC-S1_T034-071756-IW2_20240101T005933Z_20240101T114306Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:12:29Z","RTC","2024-01-01T00:59:33Z","2024-01-01T00:59:36Z","33.85315040909356","75.4902679521415","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071756-IW2_20240101T005933Z_20240101T114306Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0479_0485_051906_034","","","","","","","","","","",""
"OPERA_L2_RTC-S1_T034-071756-IW1_20240101T005932Z_20240101T114306Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:43:11Z","RTC","2024-01-01T00:59:32Z","2024-01-01T00:59:36Z","33.77473576671264","76.39142547371911","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071756-IW1_20240101T005932Z_20240101T114306Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0479_0485_051906_034","","","","","","","","","","",""
"S1_071755_IW2_20240101T005931_VV_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:32Z","2024-01-01T00:59:35Z","33.999600434426526","75.56856404769869","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW2/VV/4.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71755","111489069","034_071755_IW2","4","2024-01-01T00:59:31Z","2408.2868615495","25482","IW2"
"S1_071755_IW2_20240101T005931_VH_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:32Z","2024-01-01T00:59:35Z","33.999600434426526","75.56856404769869","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW2/VH/4.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71755","111489069","034_071755_IW2","4","2024-01-01T00:59:31Z","2408.2868615495","25482","IW2"
"OPERA_L2_RTC-S1_T034-071755-IW3_20240101T005932Z_20240101T114306Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:24:25Z","RTC","2024-01-01T00:59:32Z","2024-01-01T00:59:35Z","34.086225316169795","74.64780774382528","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071755-IW3_20240101T005932Z_20240101T114306Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0479_0485_051906_034","","","","","","","","","","",""
"S1_071755_IW1_20240101T005930_VV_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:31Z","2024-01-01T00:59:34Z","33.917987448348995","76.49715814629849","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW1/VV/3.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71755","111489069","034_071755_IW1","3","2024-01-01T00:59:30Z","2407.3454171058","21571","IW1"
"S1_071755_IW1_20240101T005930_VH_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:31Z","2024-01-01T00:59:34Z","33.917987448348995","76.49715814629849","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW1/VH/3.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71755","111489069","034_071755_IW1","3","2024-01-01T00:59:30Z","2407.3454171058","21571","IW1"
"OPERA_L2_RTC-S1_T034-071755-IW2_20240101T005931Z_20240101T114306Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:27:23Z","RTC","2024-01-01T00:59:31Z","2024-01-01T00:59:34Z","34.01951120434393","75.52320462843896","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071755-IW2_20240101T005931Z_20240101T114306Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0479_0485_051906_034","","","","","","","","","","",""
"S1_071754_IW3_20240101T005929_VV_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:30Z","2024-01-01T00:59:33Z","34.23527461193231","74.70632402586286","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW3/VV/3.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71754","111489068","034_071754_IW3","3","2024-01-01T00:59:29Z","2406.4882496638","24617","IW3"
"S1_071754_IW3_20240101T005929_VH_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:30Z","2024-01-01T00:59:33Z","34.23527461193231","74.70632402586286","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW3/VH/3.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71754","111489068","034_071754_IW3","3","2024-01-01T00:59:29Z","2406.4882496638","24617","IW3"
"OPERA_L2_RTC-S1_T034-071755-IW1_20240101T005930Z_20240101T114306Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:59:13Z","RTC","2024-01-01T00:59:30Z","2024-01-01T00:59:33Z","33.94060044869158","76.43056712211606","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071755-IW1_20240101T005930Z_20240101T114306Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0479_0485_051906_034","","","","","","","","","","",""
"S1_071754_IW2_20240101T005928_VV_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:29Z","2024-01-01T00:59:32Z","34.16561252294255","75.60441135158578","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW2/VV/3.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71754","111489068","034_071754_IW2","3","2024-01-01T00:59:28Z","2405.5324161075","25482","IW2"
"S1_071754_IW2_20240101T005928_VH_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:29Z","2024-01-01T00:59:32Z","34.16561252294255","75.60441135158578","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW2/VH/3.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71754","111489068","034_071754_IW2","3","2024-01-01T00:59:28Z","2405.5324161075","25482","IW2"
"OPERA_L2_RTC-S1_T034-071754-IW3_20240101T005929Z_20240101T114306Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:16:36Z","RTC","2024-01-01T00:59:29Z","2024-01-01T00:59:32Z","34.252201702931686","74.68026760623432","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071754-IW3_20240101T005929Z_20240101T114306Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0479_0485_051906_034","","","","","","","","","","",""
"S1_071754_IW1_20240101T005927_VV_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:28Z","2024-01-01T00:59:31Z","34.084042563691135","76.53490295415337","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW1/VV/2.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71754","111489068","034_071754_IW1","2","2024-01-01T00:59:27Z","2404.5889161075","21571","IW1"
"S1_071754_IW1_20240101T005927_VH_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:28Z","2024-01-01T00:59:31Z","34.084042563691135","76.53490295415337","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW1/VH/2.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71754","111489068","034_071754_IW1","2","2024-01-01T00:59:27Z","2404.5889161075","21571","IW1"
"OPERA_L2_RTC-S1_T034-071754-IW2_20240101T005928Z_20240101T114306Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:11:12Z","RTC","2024-01-01T00:59:28Z","2024-01-01T00:59:31Z","34.18551162964201","75.55876447282508","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071754-IW2_20240101T005928Z_20240101T114306Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0479_0485_051906_034","","","","","","","","","","",""
"S1_071753_IW3_20240101T005926_VV_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:27Z","2024-01-01T00:59:30Z","34.401194775938855","74.74039193575005","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW3/VV/2.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71753","111489067","034_071753_IW3","2","2024-01-01T00:59:26Z","2403.7296931092","24617","IW3"
"S1_071753_IW3_20240101T005926_VH_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:27Z","2024-01-01T00:59:30Z","34.401194775938855","74.74039193575005","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW3/VH/2.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71753","111489067","034_071753_IW3","2","2024-01-01T00:59:26Z","2403.7296931092","24617","IW3"
"OPERA_L2_RTC-S1_T034-071754-IW1_20240101T005927Z_20240101T114306Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:43:11Z","RTC","2024-01-01T00:59:27Z","2024-01-01T00:59:30Z","34.1064453457023","76.47020844413362","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071754-IW1_20240101T005927Z_20240101T114306Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0479_0485_051906_034","","","","","","","","","","",""
"S1_071753_IW2_20240101T005925_VV_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:26Z","2024-01-01T00:59:29Z","34.331617383012556","75.64031032559603","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW2/VV/2.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71753","111489067","034_071753_IW2","2","2024-01-01T00:59:25Z","2402.7738595529","25482","IW2"
"S1_071753_IW2_20240101T005925_VH_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:26Z","2024-01-01T00:59:29Z","34.331617383012556","75.64031032559603","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW2/VH/2.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71753","111489067","034_071753_IW2","2","2024-01-01T00:59:25Z","2402.7738595529","25482","IW2"
"OPERA_L2_RTC-S1_T034-071753-IW3_20240101T005926Z_20240101T114306Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:30:00Z","RTC","2024-01-01T00:59:26Z","2024-01-01T00:59:29Z","34.41876308576016","74.711397164933","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071753-IW3_20240101T005926Z_20240101T114306Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0479_0485_051906_034","","","","","","","","","","",""
"S1_071753_IW1_20240101T005924_VV_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:25Z","2024-01-01T00:59:28Z","34.25008914202032","76.5727149757122","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW1/VV/1.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71753","111489067","034_071753_IW1","1","2024-01-01T00:59:24Z","2401.8324151092","21571","IW1"
"S1_071753_IW1_20240101T005924_VH_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:25Z","2024-01-01T00:59:28Z","34.25008914202032","76.5727149757122","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW1/VH/1.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71753","111489067","034_071753_IW1","1","2024-01-01T00:59:24Z","2401.8324151092","21571","IW1"
"S1_071752_IW3_20240101T005923_VV_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:24Z","2024-01-01T00:59:28Z","34.56710774587309","74.77449645922539","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW3/VV/1.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71752","111489066","034_071752_IW3","1","2024-01-01T00:59:23Z","2400.9731921109","24617","IW3"
"S1_071752_IW3_20240101T005923_VH_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:24Z","2024-01-01T00:59:28Z","34.56710774587309","74.77449645922539","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW3/VH/1.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71752","111489066","034_071752_IW3","1","2024-01-01T00:59:23Z","2400.9731921109","24617","IW3"
"OPERA_L2_RTC-S1_T034-071753-IW2_20240101T005925Z_20240101T114306Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:57:06Z","RTC","2024-01-01T00:59:25Z","2024-01-01T00:59:28Z","34.351607500291806","75.59296003358705","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071753-IW2_20240101T005925Z_20240101T114306Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0479_0485_051906_034","","","","","","","","","","",""
"OPERA_L2_RTC-S1_T034-071753-IW1_20240101T005924Z_20240101T114306Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:58:50Z","RTC","2024-01-01T00:59:24Z","2024-01-01T00:59:27Z","34.27186802688071","76.51078810533912","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071753-IW1_20240101T005924Z_20240101T114306Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0479_0485_051906_034","","","","","","","","","","",""
"S1_071752_IW2_20240101T005922_VV_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:23Z","2024-01-01T00:59:26Z","34.49761431806782","75.67626136933131","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW2/VV/1.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71752","111489066","034_071752_IW2","1","2024-01-01T00:59:22Z","2400.0173585546","25482","IW2"
"S1_071752_IW2_20240101T005922_VH_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:23Z","2024-01-01T00:59:26Z","34.49761431806782","75.67626136933131","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW2/VH/1.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71752","111489066","034_071752_IW2","1","2024-01-01T00:59:22Z","2400.0173585546","25482","IW2"
